param,window_size,window,t,v,w,is_node
true,1,9,8.8,-1.5105158103679868,0.059596567592366693,false
true,1,9,8.9,-1.502797626872767,0.05278395158716494,false
true,1,9,9.0,-1.495356924152738,0.04607521007763411,false
true,1,10,9.0,-1.5499533788298938,-0.01777946650168178,true
true,1,10,9.1,-1.5301161688799876,-0.024363406245650445,false
true,1,10,9.2,-1.5121636097532711,-0.03075490271637107,false
true,1,10,9.3,-1.4957884442534453,-0.036968940758511086,false
true,1,10,9.4,-1.4807434838979885,-0.04301820989936742,false
true,1,10,9.5,-1.4668277614478815,-0.048913539832810965,false
true,1,10,9.6,-1.4538763515394595,-0.05466423822130549,false
true,1,10,9.7,-1.4417527683794324,-0.06027835604117217,false
true,1,10,9.8,-1.4303432068220534,-0.06576289836775548,false
true,1,10,9.9,-1.4195521235619577,-0.07112399351717759,false
true,1,10,10.0,-1.4092988069793402,-0.0763670300125321,false
true,1,11,10.0,-1.2920992226910661,-0.08890094643767085,true
true,1,11,10.1,-1.290361504012241,-0.09304872800940506,false
true,1,11,10.2,-1.2883362774161928,-0.09715502875280232,false
true,1,11,10.3,-1.2860450552303564,-0.10121790754872796,false
true,1,11,10.4,-1.2835077288570838,-0.10523560068639078,false
true,1,11,10.5,-1.2807426530115475,-0.10920650813875007,false
true,1,11,10.6,-1.2777667332840694,-0.11312918061212443,false
true,1,11,10.7,-1.2745955148460129,-0.11700230738252608,false
true,1,11,10.8,-1.2712432705949122,-0.12082470491572726,false
true,1,11,10.9,-1.2677230874369487,-0.12459530625614611,false
true,1,11,11.0,-1.2640469497401945,-0.12831315116073355,false
true,1,12,11.0,-1.4110576974651883,-0.09180359111046274,true
true,1,12,11.1,-1.3996434609358552,-0.09684225725835058,false
true,1,12,11.2,-1.3887986183826104,-0.10176008062010368,false
true,1,12,11.3,-1.378451800363489,-0.10656208032334383,false
true,1,12,11.4,-1.3685419645532793,-0.11125271686622264,false
true,1,12,11.5,-1.3590166369556875,-0.11583597075605748,false
true,1,12,11.6,-1.3498304963723669,-0.12031540804883571,false
true,1,12,11.7,-1.3409442264102902,-0.12469423529382567,false
true,1,12,11.8,-1.3323235778694986,-0.12897534584574558,false
true,1,12,11.9,-1.3239385979299818,-0.13316135909557358,false
true,1,12,12.0,-1.3157629925974252,-0.1372546538557032,false
true,1,13,12.0,-1.263538817630297,-0.19040445285425286,true
true,1,13,12.1,-1.253736373239398,-0.1936443787522077,false
true,1,13,12.2,-1.2441687236425525,-0.1967864214145644,false
true,1,13,12.3,-1.2348102247182735,-0.19983297332642921,false
true,1,13,12.4,-1.2256379845389986,-0.2027862184724855,false
true,1,13,12.5,-1.216631482405023,-0.2056481540509432,false
true,1,13,12.6,-1.2077722463787905,-0.2084206092521289,false
true,1,13,12.7,-1.199043578972449,-0.2111052615441341,false
true,1,13,12.8,-1.190430322666081,-0.21370365083101608,false
true,1,13,12.9,-1.1819186585210564,-0.21621719178693455,false
true,1,13,13.0,-1.173495932405136,-0.2186471846191507,false
true,1,14,13.0,-1.0819874770978348,-0.18226222623284566,true
true,1,14,13.1,-1.079662828463501,-0.18413643430572987,false
true,1,14,13.2,-1.077192015839612,-0.18597956168448568,false
true,1,14,13.3,-1.0745792264836598,-0.18779065791882338,false
true,1,14,13.4,-1.071828445372477,-0.1895688112080069,false
true,1,14,13.5,-1.0689434520820458,-0.19131314652811435,false
true,1,14,13.6,-1.0659278185547056,-0.1930228237500059,false
true,1,14,13.7,-1.0627849076081994,-0.19469703575454742,false
true,1,14,13.8,-1.0595178720510512,-0.19633500655047564,false
true,1,14,13.9,-1.0561296542785141,-0.1979359893992145,false
true,1,14,14.0,-1.052622986232622,-0.1994992649499602,false
true,1,15,14.0,-1.1910381754546808,-0.21601570124039943,true
true,1,15,14.1,-1.182276162170773,-0.21851833219268715,false
true,1,15,14.2,-1.1736147192373811,-0.22093553550569536,false
true,1,15,14.3,-1.1650409922820881,-0.22326860614174593,false
true,1,15,14.4,-1.1565431305533374,-0.2255187323945258,false
true,1,15,14.5,-1.1481101554795328,-0.2276870040365622,false
true,1,15,14.6,-1.1397318454302305,-0.22977441943306162,false
true,1,15,14.7,-1.131398634144923,-0.2317818917474898,false
true,1,15,14.8,-1.123101520706979,-0.23371025434496068,false
true,1,15,14.9,-1.1148319892752685,-0.23556026548328332,false
true,1,15,15.0,-1.1065819370591419,-0.23733261236781544,false
true,1,16,15.0,-0.9992594354586194,-0.22520959230785323,true
true,1,16,15.1,-0.9933567455268221,-0.2261357881109544,false
true,1,16,15.2,-0.9873561942103023,-0.22700861506087688,false
true,1,16,15.3,-0.9812558181011756,-0.22782762557778838,false
true,1,16,15.4,-0.9750533802500034,-0.228592358195493,false
true,1,16,15.5,-0.9687463585210916,-0.2293023354232537,false
true,1,16,15.6,-0.9623319322916558,-0.2299570615218719,false
true,1,16,15.7,-0.9558069673549554,-0.2305560201808179,false
true,1,16,15.8,-0.9491679988689082,-0.23109867208210155,false
true,1,16,15.9,-0.9424112121706306,-0.23158445233531771,false
true,1,16,16.0,-0.9355324212534389,-0.23201276776687474,false
true,1,17,16.0,-1.0106424918719998,-0.2400089056645974,true
true,1,17,16.1,-1.003256587403204,-0.24092553137724987,false
true,1,17,16.2,-0.9957870932166888,-0.2417770802071617,false
true,1,17,16.3,-0.9882293659911896,-0.24256328238302388,false
true,1,17,16.4,-0.9805784756498316,-0.2432838316979139,false
true,1,17,16.5,-0.9728291803520267,-0.24393838335666596,false
true,1,17,16.6,-0.9649758991517764,-0.24452655162840609,false
true,1,17,16.7,-0.9570126820471184,-0.24504790728580844,false
true,1,17,16.8,-0.9489331771111896,-0.24550197481041824,false
true,1,17,16.9,-0.9407305943561017,-0.24588822934089657,false
true,1,17,17.0,-0.9323976659357718,-0.24620609333823343,false
true,1,18,17.0,-0.9018255292404656,-0.23010134967109616,true
true,1,18,17.1,-0.8944736620663161,-0.23021360904752924,false
true,1,18,17.2,-0.8869649826515661,-0.23026590387615667,false
true,1,18,17.3,-0.8792921693436065,-0.23025733740090187,false
true,1,18,17.4,-0.8714472537877557,-0.23018695765396693,false
true,1,18,17.5,-0.8634215654980031,-0.23005375243374945,false
true,1,18,17.6,-0.8552056699942743,-0.229856643847598,false
true,1,18,17.7,-0.8467892997057446,-0.22959448236775482,false
true,1,18,17.8,-0.8381612767244071,-0.22926604034233175,false
true,1,18,17.9,-0.8293094263597102,-0.2288700048957134,false
true,1,18,18.0,-0.8202204802905826,-0.22840497014423256,false
true,1,19,18.0,-0.9647101026005018,-0.21871055210624862,true
true,1,19,18.1,-0.9593280135767263,-0.21940478318114764,false
true,1,19,18.2,-0.9538355314822948,-0.2200512266872754,false
true,1,19,18.3,-0.9482307458813392,-0.22064929972175754,false
true,1,19,18.4,-0.9425114641182111,-0.2211984067478938,false
true,1,19,18.5,-0.9366751975007938,-0.2216979373711017,false
true,1,19,18.6,-0.9307191458368,-0.22214726401239818,false
true,1,19,18.7,-0.9246401801577411,-0.22254573946629094,false
true,1,19,18.8,-0.9184348234458396,-0.22289269432864098,false
true,1,19,18.9,-0.912099229156947,-0.2231874342785902,false
true,1,19,19.0,-0.9056291573071156,-0.22342923719700022,false
true,1,20,19.0,-0.7223108092923511,-0.2328411026619706,true
true,1,20,19.1,-0.7084289001247311,-0.23147854500219953,false
true,1,20,19.2,-0.6939828333304947,-0.23001175802017737,false
true,1,20,19.3,-0.6789240356221918,-0.22843671727343332,false
true,1,20,19.4,-0.6631985730205205,-0.22674901568669756,false
true,1,20,19.5,-0.6467464482175744,-0.22494382050371,false
true,1,20,19.6,-0.6295007944514972,-0.22301582450729854,false
true,1,20,19.7,-0.6113869500279163,-0.22095919065708605,false
true,1,20,19.8,-0.5923213954845916,-0.21876748916463484,false
true,1,20,19.9,-0.5722105332039085,-0.2164336258797649,false
true,1,20,20.0,-0.5509492871960188,-0.2139497606994624,false
true,1,21,20.0,-0.6431483126570812,-0.2665967412024393,true
true,1,21,20.1,-0.6214042902029236,-0.2643565365495311,false
true,1,21,20.2,-0.5985226998817563,-0.2619527627496591,false
true,1,21,20.3,-0.5743811369158851,-0.25937691285743747,false
true,1,21,20.4,-0.5488417020510233,-0.25661949763059994,false
true,1,21,20.5,-0.5217487653670536,-0.25366991950589496,false
true,1,21,20.6,-0.49292642439900647,-0.25051632834213006,false
true,1,21,20.7,-0.46217563770511566,-0.24714545652665806,false
true,1,21,20.8,-0.4292710300976658,-0.24354243096030354,false
true,1,21,20.9,-0.3939573930877299,-0.23969055952041116,false
true,1,21,21.0,-0.3559459505827811,-0.23557108997472925,false
true,1,22,21.0,-0.19318488567826045,-0.2346057570064451,true
true,1,22,21.1,-0.13637337014282855,-0.22884402704024895,false
true,1,22,21.2,-0.0743334934665957,-0.2226455196599611,false
true,1,22,21.3,-0.006486620601699522,-0.21596903576263007,false
true,1,22,21.4,0.06776044486507657,-0.20876895003799864,false
true,1,22,21.5,0.14898276850443132,-0.20099524290068896,false
true,1,22,21.6,0.23768584197726972,-0.1925938641766251,false
true,1,22,21.7,0.33423016461561095,-0.18350759719890247,false
true,1,22,21.8,0.4387283800889561,-0.1736776272443366,false
true,1,22,21.9,0.5509166565726955,-0.16304602686309197,false
true,1,22,22.0,0.6700121578989072,-0.15155931898466868,false
true,1,23,22.0,0.37424191013992003,-0.12125044122358931,true
true,1,23,22.1,0.4757399898852958,-0.11151017384843312,false
true,1,23,22.2,0.5843188794326052,-0.10099400059081748,false
true,1,23,22.3,0.6991235708978787,-0.08965345219784074,false
true,1,23,22.4,0.8187034603457327,-0.07744951045176729,false
true,1,23,22.5,0.9409694424051106,-0.06435752319958093,false
true,1,23,22.6,1.0632545070544415,-0.050372044378997435,false
true,1,23,22.7,1.1825073816335008,-0.03551063852089725,false
true,1,23,22.8,1.2956103565328774,-0.01981559831458251,false
true,1,23,22.9,1.39976073387169,-0.003352806290944029,false
true,1,23,23.0,1.4928174804101286,0.013792369598285142,false
true,1,24,23.0,1.5769201481536128,0.050409116841059046,true
true,1,24,23.1,1.6426787055163383,0.0685153653419564,false
true,1,24,23.2,1.696517986016947,0.08698237857531067,false
true,1,24,23.3,1.7394688610396023,0.1057166476925927,false
true,1,24,23.4,1.772858610181026,0.12463481148979817,false
true,1,24,23.5,1.7981127030222783,0.14366513100315365,false
true,1,24,23.6,1.8166128528168815,0.16274759215866855,false
true,1,24,23.7,1.8296119331090865,0.1818331075121135,false
true,1,24,23.8,1.8381946414826944,0.20088223647191192,false
true,1,24,23.9,1.8432695327075,0.2198637346161182,false
true,1,24,24.0,1.845579610471871,0.2387531302885657,false
true,1,25,24.0,1.9617290694410625,0.25246077763057184,true
true,1,25,24.1,1.9340544660963177,0.27196172759299586,false
true,1,25,24.2,1.9113290015629925,0.2911383765704873,false
true,1,25,24.3,1.892231746806944,0.3100266765221156,false
true,1,25,24.4,1.875827278574598,0.32865345846400607,false
true,1,25,24.5,1.8614409651506287,0.34703902884959886,false
true,1,25,24.6,1.8485790817659742,0.3651989493775323,false
true,1,25,24.7,1.8368759673893966,0.38314528501554324,false
true,1,25,24.8,1.8260581260706603,0.40088749534603,false
true,1,25,24.9,1.8159192951990748,0.41843308077861596,false
true,1,25,25.0,1.806302809962438,0.4357880568544217,false
true,1,26,25.0,1.8148749530157198,0.43863009130384323,true
true,1,26,25.1,1.803670827410016,0.4558413093025295,false
true,1,26,25.2,1.793195147612819,0.47285641211012064,false
true,1,26,25.3,1.7832838031090197,0.4896817758341283,false
true,1,26,25.4,1.7738105898828673,0.5063225857073813,false
true,1,26,25.5,1.7646778935400051,0.5227831068694888,false
true,1,26,25.6,1.7558098152784984,0.5390668894225161,false
true,1,26,25.7,1.747147051400686,0.555176924738682,false
true,1,26,25.8,1.7386430476578225,0.5711157652909081,false
true,1,26,25.9,1.730261090534113,0.5868856169799722,false
true,1,26,26.0,1.721972093589784,0.6024884105872689,false
true,1,27,26.0,1.8816980462462976,0.572213782585656,true
true,1,27,26.1,1.8445069236801683,0.5889975119624914,false
true,1,27,26.2,1.8137945316847577,0.6054047405507463,false
true,1,27,26.3,1.7879233067356965,0.6214826143104479,false
true,1,27,26.4,1.7657285625840784,0.6372669379893078,false
true,1,27,26.5,1.746362305452005,0.6527853448789581,false
true,1,27,26.6,1.7291951832269294,0.6680594541016772,false
true,1,27,26.7,1.7137526466142998,0.6831063802779731,false
true,1,27,26.8,1.699672085291435,0.6979398147309224,false
true,1,27,26.9,1.6866732824815889,0.7125708149978569,false
true,1,27,27.0,1.6745375867035832,0.7270083908563807,false
true,1,28,27.0,1.6367064491153536,0.7512891080947524,true
true,1,28,27.1,1.629047260785278,0.7650996688704804,false
true,1,28,27.2,1.6212894357588319,0.778760644830599,false
true,1,28,27.3,1.613443651258226,0.7922722478892128,false
true,1,28,27.4,1.6055184266780622,0.8056347648485462,false
true,1,28,27.5,1.597520519017876,0.8188485413489528,false
true,1,28,27.6,1.5894552413710104,0.8319139687563488,false
true,1,28,27.7,1.5813267196090923,0.8448314734174055,false
true,1,28,27.8,1.573138099386766,0.8576015078247227,false
true,1,28,27.9,1.564891713171048,0.8702245433238021,false
true,1,28,28.0,1.5565892150610317,0.8827010640653473,false
true,1,29,28.0,1.6067854467648863,0.8468212909895946,true
true,1,29,28.1,1.5948028698651657,0.8597660843868187,false
true,1,29,28.2,1.5833428575398456,0.8725348979252514,false
true,1,29,28.3,1.572308766620522,0.8851326225860104,false
true,1,29,28.4,1.5616215768196955,0.8975634205204295,false
true,1,29,28.5,1.5512162946070784,0.909830855266515,false
true,1,29,28.6,1.5410391584247711,0.9219379958087535,false
true,1,29,28.7,1.5310454484945526,0.9338875002112301,false
true,1,29,28.8,1.5211977575063491,0.9456816831727309,false
true,1,29,28.9,1.511464615896507,0.9573225708365661,false
true,1,29,29.0,1.5018193922046552,0.9688119454316895,false
true,1,30,29.0,1.480476467441037,0.9722651948155796,true
true,1,30,29.1,1.4730142062686957,0.9834210478711015,false
true,1,30,29.2,1.465328985736268,0.9944453192145862,false
true,1,30,29.3,1.4574412791164617,1.0053371544342102,false
true,1,30,29.4,1.4493681915881342,1.0160958540426053,false
true,1,30,29.5,1.4411239401724405,1.026720847598171,false
true,1,30,29.6,1.4327202600680597,1.0372116715174449,false
true,1,30,29.7,1.4241667479470208,1.047567950011147,false
true,1,30,29.8,1.4154711514055,1.0577893786588457,false
true,1,30,29.9,1.4066396125031402,1.0678757102084857,false
true,1,30,30.0,1.3976768721884834,1.077826742248315,false
true,1,31,30.0,1.3893349327888949,1.0892822957322503,true
true,1,31,30.1,1.37989720301335,1.0989568536063923,false
true,1,31,30.2,1.3703567450708356,1.1084940224505284,false
true,1,31,30.3,1.360711501561573,1.1178938516422543,false
true,1,31,30.4,1.3509589611324848,1.1271563720121454,false
true,1,31,30.5,1.3410961751783133,1.1362815924132967,false
true,1,31,30.6,1.3311197680057276,1.1452694964193697,false
true,1,31,30.7,1.3210259410835465,1.1541200391007898,false
true,1,31,30.8,1.3108104718524831,1.1628331438334185,false
true,1,31,30.9,1.3004687074368917,1.1714086990975587,false
true,1,31,31.0,1.2899955534847107,1.1798465552276747,false
true,1,32,31.0,1.3515776276365816,1.1572966677257217,true
true,1,32,31.1,1.3387803570805088,1.1662226572357333,false
true,1,32,31.2,1.3261073674015122,1.1749901725030136,false
true,1,32,31.3,1.313523318160406,1.1836010718499044,false
true,1,32,31.4,1.3009965401142476,1.1920569350567487,false
true,1,32,31.5,1.2884983730831314,1.2003590916931584,false
true,1,32,31.6,1.2760026096930885,1.2085086444269766,false
true,1,32,31.7,1.263485023552296,1.2165064880983432,false
true,1,32,31.8,1.250922964830566,1.2243533251886656,false
true,1,32,31.9,1.2382950095767722,1.2320496781885082,false
true,1,32,32.0,1.225580651686464,1.2395958992669613,false
true,1,33,32.0,1.194493791554082,1.2388101102042406,true
true,1,33,32.1,1.1831288747918935,1.2459693976602173,false
true,1,33,32.2,1.1715140727058506,1.252991390558742,false
true,1,33,32.3,1.1596411993047824,1.25987494029579,false
true,1,33,32.4,1.1475007080855064,1.2666188349153842,false
true,1,33,32.5,1.1350816388927512,1.2732217884635457,false
true,1,33,32.6,1.1223715474362772,1.27968242991777,false
true,1,33,32.7,1.1093564164064278,1.2859992915524332,false
true,1,33,32.8,1.0960205467718345,1.2921707965915814,false
true,1,33,32.9,1.0823464274459853,1.298195245988656,false
true,1,33,33.0,1.068314581062323,1.3040708041575209,false
true,1,34,33.0,0.9895522877601498,1.337056712381783,true
true,1,34,33.1,0.972229574613505,1.3419313560786297,false
true,1,34,33.2,0.9543311099725822,1.346634495152076,false
true,1,34,33.3,0.9358081205539992,1.3511624410963017,false
true,1,34,33.4,0.9166064472080535,1.3555111189634923,false
true,1,34,33.5,0.8966657913867572,1.3596760239455106,false
true,1,34,33.6,0.8759188415875467,1.3636521717575034,false
true,1,34,33.7,0.8542902584249835,1.3674340418230175,false
true,1,34,33.8,0.8316954931278475,1.3710155120813456,false
true,1,34,33.9,0.8080394098002686,1.3743897840269816,false
true,1,34,34.0,0.7832146767125433,1.377549296343557,false
true,1,35,34.0,0.900606726609432,1.3980638159469712,true
true,1,35,34.1,0.8760745312286883,1.4018114172622804,false
true,1,35,34.2,0.8505967743673103,1.4053357779928988,false
true,1,35,34.3,0.8240583283733958,1.4086303305549446,false
true,1,35,34.4,0.7963308202274857,1.41168757973496,false
true,1,35,34.5,0.7672703287538306,1.414498994015424,false
true,1,35,34.6,0.7367147155562928,1.4170548778079257,false
true,1,35,34.7,0.7044805269989367,1.419344221548271,false
true,1,35,34.8,0.6703594004440381,1.4213545261092502,false
true,1,35,34.9,0.6341139078317197,1.42307159747262,false
true,1,35,35.0,0.5954727773618711,1.4244793071178534,false
true,1,36,35.0,0.6474564028430315,1.3544978114305821,true
true,1,36,35.1,0.6167007620600041,1.356480534300959,false
true,1,36,35.2,0.5837869212960894,1.3581968885353983,false
true,1,36,35.3,0.5484661844870586,1.3596303929994351,false
true,1,36,35.4,0.5104532073607696,1.3607625455981027,false
true,1,36,35.5,0.4694206221231102,1.361572522814083,false
true,1,36,35.6,0.4249932009911382,1.3620368363576165,false
true,1,36,35.7,0.37674178807308467,1.3621289443259206,false
true,1,36,35.8,0.3241774532142625,1.3618188169380536,false
true,1,36,35.9,0.26674668226944087,1.3610724618581564,false
true,1,36,36.0,0.20382898110899572,1.3598514226696279,false
true,1,37,36.0,-6.558618530540933e-5,1.3823640875773282,true
true,1,37,36.1,-0.09268502577811874,1.3787630137098414,false
true,1,37,36.2,-0.19452166652765052,1.3744099695654006,false
true,1,37,36.3,-0.3061165299652547,1.3692339233489956,false
true,1,37,36.4,-0.4276705602044071,1.363161217870542,false
true,1,37,36.5,-0.5588393005267387,1.356119090731494,false
true,1,37,36.6,-0.6985002694266038,1.3480409410746983,false
true,1,37,36.7,-0.8445452580383352,1.3388733655730345,false
true,1,37,36.8,-0.9937860092600143,1.3285844219914449,false
true,1,37,36.9,-1.1420780906451466,1.317171786886824,false
true,1,37,37.0,-1.2847298547254538,1.304668751965535,false
true,1,38,37.0,-1.268700902381726,1.3447176364891125,true
true,1,38,37.1,-1.4062041550554383,1.3310468600237992,false
true,1,38,37.2,-1.5296050624633835,1.3164207462237012,false
true,1,38,37.3,-1.6361967499123156,1.300969732694933,false
true,1,38,37.4,-1.7249512299512455,1.2848383422438137,false
true,1,38,37.5,-1.7963735746848335,1.2681720405911316,false
true,1,38,37.6,-1.8520756701436525,1.251106585874838,false
true,1,38,37.7,-1.8942680995203778,1.2337612994904803,false
true,1,38,37.8,-1.9253251525620316,1.2162362147034167,false
true,1,38,37.9,-1.9474908941675455,1.1986121667285807,false
true,1,38,38.0,-1.9627239109004546,1.1809526555598275,false
true,1,39,38.0,-1.9261160738091783,1.1447997669400989,true
true,1,39,38.1,-1.9418706504372114,1.1276519479303022,false
true,1,39,38.2,-1.9523191438851626,1.110510000611888,false
true,1,39,38.3,-1.9587165430799498,1.0934110001075255,false
true,1,39,38.4,-1.9620492743108948,1.0763828756890208,false
true,1,39,38.5,-1.9630783651722794,1.0594464417725884,false
true,1,39,38.6,-1.9623833466041318,1.0426170636929064,false
true,1,39,38.7,-1.9604015867090656,1.025905978839859,false
true,1,39,38.8,-1.9574611709292569,1.0093213209620888,false
true,1,39,38.9,-1.9538072466842926,0.9928689021248114,false
true,1,39,39.0,-1.9496225608391482,0.9765528033915771,false
true,1,40,39.0,-2.109821601590168,1.0155080787267945,true
true,1,40,39.1,-2.0661802270239233,0.9979697679149531,false
true,1,40,39.2,-2.0332539983450526,0.9808458902996091,false
true,1,40,39.3,-2.0077437078832374,0.9640624728899844,false
true,1,40,39.4,-1.9874752002240141,0.9475674594415238,false
true,1,40,39.5,-1.9709710609201725,0.9313234722809863,false
true,1,40,39.6,-1.9572036859760196,0.9153032333859569,false
true,1,40,39.7,-1.9454454223524114,0.8994865583635263,false
true,1,40,39.8,-1.935173775925754,0.8838583251935155,false
true,1,40,39.9,-1.9260094094251765,0.8684070702029734,false
true,1,40,40.0,-1.917674473392274,0.8531240000906962,false
true,1,41,40.0,-1.9877320457334957,0.8430275535219565,true
true,1,41,40.1,-1.9621168701591236,0.8274865836367132,false
true,1,41,40.2,-1.9415202789984896,0.8122279239644573,false
true,1,41,40.3,-1.9245879676004514,0.7972154804690098,false
true,1,41,40.4,-1.9103639763435938,0.7824224919832508,false
true,1,41,40.5,-1.8981613818392264,0.7678288499676705,false
true,1,41,40.6,-1.8874795745515227,0.7534192643252005,false
true,1,41,40.7,-1.8779495863592817,0.7391819796016125,false
true,1,41,40.8,-1.869296975428032,0.7251078600424582,false
true,1,41,40.9,-1.8613160686259027,0.7111897279641978,false
true,1,41,41.0,-1.8538517589949988,0.6974218796166805,false
true,1,42,41.0,-1.8611237669245497,0.6829137695078156,true
true,1,42,41.1,-1.8512011489725049,0.6693380643267507,false
true,1,42,41.2,-1.8422190408898191,0.6559241769188331,false
true,1,42,41.3,-1.8339633580362136,0.6426644687924268,false
true,1,42,41.4,-1.8262713416048526,0.6295528424358073,false
true,1,42,41.5,-1.8190185562278818,0.6165843768605287,false
true,1,42,41.6,-1.8121094045243327,0.6037550542955542,false
true,1,42,41.7,-1.8054701318591724,0.5910615537697317,false
true,1,42,41.8,-1.7990436204660185,0.5785010942678969,false
true,1,42,41.9,-1.7927854854260963,0.5660713149355053,false
true,1,42,42.0,-1.786661127828236,0.5537701831671287,false
true,1,43,42.0,-1.7942077594802224,0.5350262260116185,true
true,1,43,42.1,-1.7850243179134295,0.522924477171573,false
true,1,43,42.2,-1.776564297716343,0.5109701639548379,false
true,1,43,42.3,-1.7686764443481757,0.49915720600647134,false
true,1,43,42.4,-1.7612429804800762,0.487480628281702,false
true,1,43,42.5,-1.7541717427227113,0.4759363199568351,false
true,1,43,42.6,-1.747390297356417,0.4645208492580731,false
true,1,43,42.7,-1.7408414958813072,0.45323132035112457,false
true,1,43,42.8,-1.7344800913045897,0.44206526214099934,false
true,1,43,42.9,-1.728270144355023,0.431020541459608,false
true,1,43,43.0,-1.7221830234371898,0.42009529501051907,false
true,1,44,43.0,-1.7447806115570708,0.4534550130272823,true
true,1,44,43.1,-1.737715717592955,0.44225902161188435,false
true,1,44,43.2,-1.7309349020905471,0.43118961976832804,false
true,1,44,43.3,-1.7243833431652655,0.4202439617254905,false
true,1,44,43.4,-1.7180174040317382,0.4094196105939109,false
true,1,44,43.5,-1.7118022399670576,0.39871445652351145,false
true,1,44,43.6,-1.7057099440910628,0.38812665221702625,false
true,1,44,43.7,-1.699718103273478,0.37765456193092245,false
true,1,44,43.8,-1.6938086683678837,0.3672967210080652,false
true,1,44,43.9,-1.6879670668006597,0.3570518036690813,false
true,1,44,44.0,-1.6821815030098586,0.3469185973045615,false
true,1,45,44.0,-1.7288396746453414,0.3228136970888296,true
true,1,45,44.1,-1.7128589743926221,0.31261504173740157,false
true,1,45,44.2,-1.698770897381497,0.302601050091277,false
true,1,45,44.3,-1.6862002836719228,0.2927570122775464,false
true,1,45,44.4,-1.6748547488106846,0.28307095752416006,false
true,1,45,44.5,-1.6645041681169914,0.27353306305953146,false
true,1,45,44.6,-1.6549658842293966,0.2641352060826508,false
true,1,45,44.7,-1.6460938539414918,0.2548706198830548,false
true,1,45,44.8,-1.6377705631234967,0.24573362702431603,false
true,1,45,44.9,-1.629900922866388,0.23671943036781806,false
true,1,45,45.0,-1.622407607101549,0.22782394805433917,false
true,1,46,45.0,-1.703618853389809,0.23555331334618995,true
true,1,46,45.1,-1.684123073458876,0.22612688352327276,false
true,1,46,45.2,-1.6670483754891472,0.2169060382381331,false
true,1,46,45.3,-1.6519219835485963,0.207872127459916,false
true,1,46,45.4,-1.6383766051438589,0.19900994797188123,false
true,1,46,45.5,-1.626123461627418,0.19030699418393726,false
true,1,46,45.6,-1.6149331568376235,0.18175289540229342,false
true,1,46,45.7,-1.604621835123905,0.1733389868027106,false
true,1,46,45.8,-1.5950409907667384,0.16505797807757203,false
true,1,46,45.9,-1.586069849545462,0.1569036946133396,false
true,1,46,46.0,-1.577609595276691,0.14887087331183382,false
true,1,47,46.0,-1.6183562625858707,0.1691464288348624,true
true,1,47,46.1,-1.6063773480430468,0.1607924895834663,false
true,1,47,46.2,-1.5953841752137818,0.1525833135348341,false
true,1,47,46.3,-1.5852111309238461,0.144510800634879,false
true,1,47,46.4,-1.5757236152911083,0.13656809442926865,false
true,1,47,46.5,-1.5668115153371192,0.1287493540621333,false
true,1,47,46.6,-1.5583842240985508,0.12104957328160904,false
true,1,47,46.7,-1.5503667953907248,0.11346443556036119,false
true,1,47,46.8,-1.5426969447079613,0.10599019726520863,false
true,1,47,46.9,-1.5353226885036697,0.0986235928233645,false
true,1,47,47.0,-1.5282004706026355,0.09136175728908837,false
true,1,48,47.0,-1.5201002214618742,0.036381447564707035,true
true,1,48,47.1,-1.5090534384186898,0.02965409347092851,false
true,1,48,47.2,-1.4987060594710893,0.02305488359521642,false
true,1,48,47.3,-1.4889565749579787,0.01657784053064888,false
true,1,48,47.4,-1.479720149569734,0.010217765591658616,false
true,1,48,47.5,-1.470925495194567,0.003970113865399504,false
true,1,48,47.6,-1.4625124088765316,-0.0021691077802966736,false
true,1,48,47.7,-1.4544298168187686,-0.008203424514614581,false
true,1,48,47.8,-1.4466342075802134,-0.014135962848658305,false
true,1,48,47.9,-1.4390883675697286,-0.01996950826017463,false
true,1,48,48.0,-1.4317603534847985,-0.025706553350295144,false
true,1,49,48.0,-1.4825948353563436,0.003065157449063133,true
true,1,49,48.1,-1.472806621153126,-0.0031557380471760425,false
true,1,49,48.2,-1.4635170392494343,-0.009260930406903227,false
true,1,49,48.3,-1.45465839932646,-0.015254856363099787,false
true,1,49,48.4,-1.4461733263205838,-0.021141427051731818,false
true,1,49,48.5,-1.4380129684471108,-0.02692410620617096,false
true,1,49,48.6,-1.4301355570297363,-0.032605975026207136,false
true,1,49,48.7,-1.4225052405451086,-0.038189786287685934,false
true,1,49,48.8,-1.4150911343,-0.043678009703577735,false
true,1,49,48.9,-1.4078665410599736,-0.04907287012561262,false
true,1,49,49.0,-1.4008083082292737,-0.0543763798522261,false
true,1,50,49.0,-1.4027239792803257,-0.049297304264769075,true
true,1,50,49.1,-1.3961195236595918,-0.05456021697367551,false
true,1,50,49.2,-1.3896151406064523,-0.059737295680117534,false
true,1,50,49.3,-1.3831987256527596,-0.06482983663087152,false
true,1,50,49.4,-1.3768596366955745,-0.0698390372591216,false
true,1,50,49.5,-1.3705884920868237,-0.07476600764852677,false
true,1,50,49.6,-1.364376998957407,-0.0796117804383542,false
true,1,50,49.7,-1.3582178068017687,-0.08437731940021109,false
true,1,50,49.8,-1.352104382244081,-0.08906352687947623,false
true,1,50,49.9,-1.346030901626134,-0.0936712502637468,false
true,1,50,50.0,-1.3399921586375068,-0.09820128761518633,false
