exp,arm,seed,mode,optimizer,iters,gamma,S,penalty,noise,schedule,radius,n_steps,window_size,J,p_err,score,support_recall,false_positives,wall_s,f_calls,iterations,converged,blowup,seed_p_err
optimizer,lbfgs_reset,1,reset,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026607513427734375,1,0,true,true,1.840755564960906
optimizer,lbfgs_reset,1,reset,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,33,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002560615539550781,1,0,true,true,1.840755564960906
optimizer,lbfgs_reset,1,reset,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002570152282714844,1,0,true,true,1.840755564960906
optimizer,lbfgs_reset,1,reset,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,75,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002560615539550781,1,0,true,true,1.840755564960906
optimizer,lbfgs_reset,1,reset,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002548694610595703,1,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.004304170608520508,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0004639625549316406,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002739429473876953,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002689361572265625,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.000270843505859375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002701282501220703,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.0,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002720355987548828,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0041561126708984375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002579689025878906,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026106834411621094,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002567768096923828,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002579689025878906,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002589225769042969,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.01,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0049397945404052734,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026917457580566406,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00029778480529785156,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026607513427734375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002651214599609375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.02,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002620220184326172,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00488591194152832,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002651214599609375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.000263214111328125,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.004375934600830078,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.000270843505859375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.000270843505859375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00030112266540527344,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026607513427734375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.1,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026607513427734375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.004305124282836914,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026607513427734375,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00029087066650390625,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026488304138183594,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002620220184326172,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.000263214111328125,24,0,true,true,1.840755564960906
noise,propagate,1,propagate,nm,2500,0.05,10,flat,0.2,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0048618316650390625,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026106834411621094,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002548694610595703,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002551078796386719,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002541542053222656,24,0,true,true,1.840755564960906
iters,it2500,1,propagate,nm,2500,0.05,10,flat,0.05,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002598762512207031,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.002176046371459961,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,2,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00014209747314453125,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00014090538024902344,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,10,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0001690387725830078,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0001399517059326172,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,50,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00013709068298339844,24,0,true,true,1.840755564960906
substeps,S5,1,propagate,nm,2500,0.05,5,flat,0.05,short,nan,7,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0001327991485595703,24,0,true,true,1.840755564960906
schedule,coarse,1,propagate,nm,2500,0.05,10,flat,0.05,coarse,nan,4,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0043261051177978516,24,0,true,true,1.840755564960906
schedule,coarse,1,propagate,nm,2500,0.05,10,flat,0.05,coarse,nan,4,5,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002658367156982422,24,0,true,true,1.840755564960906
schedule,coarse,1,propagate,nm,2500,0.05,10,flat,0.05,coarse,nan,4,25,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.00026297569274902344,24,0,true,true,1.840755564960906
schedule,coarse,1,propagate,nm,2500,0.05,10,flat,0.05,coarse,nan,4,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
schedule,jump,1,propagate,nm,2500,0.05,10,flat,0.05,jump,nan,2,1,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0042688846588134766,24,0,true,true,1.840755564960906
schedule,jump,1,propagate,nm,2500,0.05,10,flat,0.05,jump,nan,2,100,1000.0,1.840755564960906,0.2,0.7142857142857143,9,0.0002639293670654297,24,0,true,true,1.840755564960906
basin,k1,1,reset,nm,2500,0.05,10,flat,0.05,single,0.05,1,1,0.016861604297429438,0.1600939993184895,0.85,0.5714285714285714,0,1.795475959777832,3179,2500,false,false,0.049999999999999975
basin,k1,3,reset,nm,2500,0.05,10,flat,0.05,single,0.1,1,1,0.016986922431694335,0.23281204767530805,0.85,0.7142857142857143,1,1.7905678749084473,3168,2500,false,false,0.1
basin,k1,5,reset,nm,2500,0.05,10,flat,0.05,single,0.2,1,1,0.017391069339883408,0.2173991495593097,0.85,0.8571428571428571,1,1.7640690803527832,3127,2500,false,false,0.19999999999999998
basin,k1,7,reset,nm,2500,0.05,10,flat,0.05,single,0.4,1,1,0.018161924928063143,0.4422004582383624,0.7,0.5714285714285714,3,1.7552268505096436,3100,2500,false,false,0.4
basin,k1,9,reset,nm,2500,0.05,10,flat,0.05,single,0.8,1,1,0.02156912366544489,0.6556697354881821,0.45,0.7142857142857143,7,1.802281141281128,3198,2500,false,false,0.8
basin,k5,1,reset,nm,2500,0.05,10,flat,0.05,single,0.1,1,5,0.02094963298484715,0.1892600146802666,0.65,1.0,5,1.829714059829712,3231,2500,false,false,0.1
basin,k5,3,reset,nm,2500,0.05,10,flat,0.05,single,0.2,1,5,0.019444458285102988,0.19036869293344214,0.75,0.8571428571428571,3,1.8642728328704834,3191,2500,false,false,0.2
basin,k5,5,reset,nm,2500,0.05,10,flat,0.05,single,0.4,1,5,0.021387509370950745,0.3214720836990468,0.6,0.7142857142857143,5,1.9117748737335205,3143,2500,false,false,0.39999999999999997
basin,k5,7,reset,nm,2500,0.05,10,flat,0.05,single,0.8,1,5,0.050909426655154785,1.1644961363355673,0.15,1.0,11,1.807398796081543,3189,2500,false,false,0.8
basin,k100,9,reset,nm,2500,0.05,10,flat,0.05,single,0.05,1,100,0.01293029782132327,0.1135298759678211,0.95,0.7142857142857143,0,1.9449729919433594,3438,2500,false,false,0.049999999999999996
basin,k100,1,reset,nm,2500,0.05,10,flat,0.05,single,0.2,1,100,1.5988174983585353,1.1348170479065487,0.4,0.5714285714285714,6,1.906512975692749,3556,2500,false,false,0.20000000000000004
basin,k100,3,reset,nm,2500,0.05,10,flat,0.05,single,0.4,1,100,0.772104356616658,0.8156953671707268,0.45,1.0,6,2.345597982406616,4644,2500,false,false,0.4
basin,k100,5,reset,nm,2500,0.05,10,flat,0.05,single,0.8,1,100,1000.0,0.8,0.2,0.7142857142857143,11,0.00017309188842773438,24,0,true,true,0.8
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,1,0.03358721148132277,1.4433271403025278,0.25,0.8571428571428571,10,2.2704238891601562,3129,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,2,0.02209999139116958,0.4727330926365348,0.6,0.7142857142857143,6,1.8129301071166992,3232,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,3,0.01869971243454942,0.4380860810080495,0.75,0.8571428571428571,3,1.8697030544281006,3315,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,4,0.01597891935695275,0.38085255892050734,0.8,1.0,3,1.829470157623291,3252,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,5,0.019516080251137262,0.21156691929148266,0.7,0.8571428571428571,3,1.8550050258636475,3305,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,6,0.021165825622676028,0.3050325392828344,0.55,0.5714285714285714,5,1.8170490264892578,3233,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,7,0.016337658285000688,0.38275536731381254,0.6,0.8571428571428571,6,1.8281540870666504,3254,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,8,0.014999895668716413,0.4136874926816906,0.65,0.7142857142857143,4,1.8845770359039307,3340,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,9,0.024048139729713182,0.6305832497037333,0.5,0.7142857142857143,6,1.781290054321289,3160,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,10,0.014788894566888684,0.42148691531284643,0.65,0.7142857142857143,3,1.8362648487091064,3267,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,11,0.014424706644974934,0.4469585568272886,0.75,0.7142857142857143,2,1.8630650043487549,3303,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,12,0.015869200961478674,0.44330172965745973,0.75,0.7142857142857143,2,1.8566200733184814,3304,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,13,0.020387556601529546,0.6424767842135044,0.6,0.8571428571428571,6,1.8626070022583008,3308,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,14,0.015182346668034218,0.5539984831250129,0.55,0.8571428571428571,6,1.881408929824829,3342,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,15,0.014548535361713884,0.5459553572431391,0.7,0.8571428571428571,5,1.8717751502990723,3324,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,16,0.014887701622550743,0.5395348153088279,0.6,0.8571428571428571,5,1.8761811256408691,3348,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,17,0.015266484509069402,0.5683124472618425,0.55,0.8571428571428571,7,1.8826498985290527,3337,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,18,0.02762595169509869,0.804372294844862,0.25,0.8571428571428571,9,1.7823801040649414,3160,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,19,0.01538600293718711,0.5769336972402327,0.5,0.8571428571428571,7,1.8402221202850342,3276,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,20,0.01512988791822007,0.524593821979351,0.7,0.8571428571428571,3,1.8529729843139648,3302,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,21,0.014110790347282999,0.6001012025759623,0.5,0.8571428571428571,7,1.8803989887237549,3333,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,22,0.013874312882229504,0.43568872266336994,0.6,0.8571428571428571,5,1.8723461627960205,3322,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,23,0.013861300889464063,0.4059813479878793,0.6,0.8571428571428571,5,1.894592046737671,3366,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,24,0.014026354843618857,0.38100446313771374,0.6,0.8571428571428571,5,1.8528540134429932,3286,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,25,0.013726020715749212,0.353939936233459,0.65,0.8571428571428571,4,1.8748650550842285,3331,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,26,0.01500335217701479,0.32624089718414095,0.65,0.8571428571428571,4,1.9032409191131592,3363,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,27,0.013297722657867977,0.3282853567773427,0.65,0.8571428571428571,4,1.871701955795288,3333,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,28,0.013116516655820788,0.3489493982066694,0.7,0.8571428571428571,3,1.884753942489624,3351,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,29,0.013755582210605818,0.35596203767738016,0.65,0.8571428571428571,4,1.8588030338287354,3308,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,30,0.013569236355769053,0.34108804697847084,0.75,0.8571428571428571,2,1.8196310997009277,3221,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,35,0.014879646243907845,0.2721647189978324,0.7,0.8571428571428571,4,1.8327879905700684,3244,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,40,0.013532196748133751,0.3101544093416098,0.75,0.8571428571428571,3,1.944653034210205,3453,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,45,0.013190549186362938,0.3264758527676444,0.65,0.8571428571428571,4,1.960313081741333,3472,2500,false,false,1.5229286054636488
schedule,dense,2,propagate,nm,2500,0.05,10,flat,0.05,dense,nan,44,50,0.01348803627518649,0.33033252084941983,0.65,0.8571428571428571,4,2.061253786087036,3654,2500,false,false,1.5229286054636488
